[20/Apr/2026:19:36:24 +0000] 404 - GET http localhost-nginx-proxy-manager "/boaform/admin/formLogin?username=admin&psd=admin" [Client 117.241.57.177] [Length 150] [Gzip -] "-" "-"
[20/Apr/2026:20:00:56 +0000] 200 - GET http 212.33.46.41 "/" [Client 103.215.75.70] [Length 1033] [Gzip -] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36" "-"
[20/Apr/2026:20:00:56 +0000] 404 - GET http 212.33.46.41 "/.env.backup" [Client 103.215.75.70] [Length 552] [Gzip -] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36" "-"
[20/Apr/2026:20:00:57 +0000] 404 - GET http 212.33.46.41 "/php.php" [Client 103.215.75.70] [Length 552] [Gzip -] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36" "-"
[20/Apr/2026:20:00:57 +0000] 404 - GET http 212.33.46.41 "/.env.local" [Client 103.215.75.70] [Length 150] [Gzip -] "Mozilla/5.0 (compatible; SecurityScanner/1.0)" "-"
[20/Apr/2026:20:00:57 +0000] 404 - GET http 212.33.46.41 "/.env.prod" [Client 103.215.75.70] [Length 552] [Gzip -] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36" "-"
[20/Apr/2026:20:00:57 +0000] 404 - GET http 212.33.46.41 "/.pgpass" [Client 103.215.75.70] [Length 150] [Gzip -] "Mozilla/5.0 (compatible; SecurityScanner/1.0)" "-"
[20/Apr/2026:20:00:57 +0000] 404 - GET http 212.33.46.41 "/phpinfo.php" [Client 103.215.75.70] [Length 150] [Gzip -] "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0" "-"
[20/Apr/2026:20:00:57 +0000] 200 - GET http 212.33.46.41 "/" [Client 103.215.75.70] [Length 1033] [Gzip -] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36" "-"
[20/Apr/2026:20:00:57 +0000] 404 - GET http 212.33.46.41 "/info.php" [Client 103.215.75.70] [Length 552] [Gzip -] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36" "-"
[20/Apr/2026:20:00:57 +0000] 404 - GET http 212.33.46.41 "/.env" [Client 103.215.75.70] [Length 552] [Gzip -] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36" "-"
